claim_id,anchor,unit_type,ordinal,doc_line,sha1,cls,cases,merge_group,canonical,merged_into,exclusion_reason,rule,note,text
C-s8-checkitem-018,s8,checkitem,18,810,b0fd6b8ace1433f103b6b6bad55595d8aaae5eee,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Run AgentCore Optimization Recommendations when quality degrades
C-s8-checkitem-019,s8,checkitem,19,811,b3d0d754ba33b18e9a94594b9f7ee68bf166fd21,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Validate with batch evaluations before A/B testing
C-s8-checkitem-020,s8,checkitem,20,812,3e8c0f63a6d63c8b65d7a4c3b2ea6a00c1c0cbf5,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Implement A/B testing via Gateway traffic splitting
C-s8-checkitem-021,s8,checkitem,21,813,dd682f5ee1cdb677e652ce59224b4430541d56d3,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Document optimization cycles and threshold tuning decisions
C-s8-checkitem-022,s8,checkitem,22,817,0f3c20ef4b227a88884f3d1d48b1b99081314816,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Review guardrail policies quarterly — remove redundant checks
C-s8-checkitem-023,s8,checkitem,23,818,a3c7d5e8e6f29bbd9be9e285d4b6607165fe4887,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Monitor latency trends — adjust as model/traffic patterns change
C-s8-checkitem-024,s8,checkitem,24,819,c4dd065ffde142e747a37db09df6d8cb3ab78762,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Update Cedar policies as new tools are added
C-s8-checkitem-025,s8,checkitem,25,820,c7ab69be112f755d5f78fb0f061f9b632a851432,N,,,,,"Implementation-checklist step: an instruction to the reader. Testable checklist items are overridden individually; the rest are procedural (create a dashboard, write a runbook) and have no truth value.",TYPE:s8/checkitem,,Revisit threshold values based on false positive/negative rates
C-s8-checkitem-026,s8,checkitem,26,821,366ab7b4ee7436347d081cb0ad014e62a6277883,S,F3-11,M-auto-model-updates,no,C-s3-2-numitem-005,,OVERRIDE:C-s8-checkitem-026,,Re-run the guardrail regression test set periodically — AWS auto-updates the underlying guardrail models with no action on your part
C-s9-mermaid-001,s9,mermaid,1,827,9f8a2389a20ca0752aa9e95093515517e90e194c,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,User
C-s9-mermaid-002,s9,mermaid,2,827,c137598f53c7f38496dd20ff2e9666a66aef07b2,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,BEFORE — Input Safety
C-s9-mermaid-003,s9,mermaid,3,827,321ea1d549122e5754ffaddb71fa794047b1f180,S,F6-1,M-latency-hop1,no,C-s6-1-trow-001,,INHERIT:C-s6-1-trow-001 (via M-latency-hop1),,Hop #1: Gateway Guardrail (AgentCore Policy) ~50–200ms
C-s9-mermaid-004,s9,mermaid,4,827,d9bb5f6968ff2c5092fa4264043779d2c7f54093,S,F6-2,M-latency-hop2,no,C-s6-1-trow-002,,INHERIT:C-s6-1-trow-002 (via M-latency-hop2),,Hop #2: Input Guardrail (Bedrock Guardrails) ~100–500ms
C-s9-mermaid-005,s9,mermaid,5,827,9d4e1e23bd5b727046a9e3b4b7db57bd8d6ee684,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,pass
C-s9-mermaid-006,s9,mermaid,6,827,ed7646ac4433afa00041d0b62cbbea8112a156fe,E,F4-6,M-http-403-policy-id,no,C-s3-1-bullet-015,,INHERIT:C-s3-1-bullet-015 (via M-http-403-policy-id),,Block (HTTP 403)
C-s9-mermaid-007,s9,mermaid,7,827,90f4ae1180c80bd561d0791775bb79ade786bdf7,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,violation
C-s9-mermaid-008,s9,mermaid,8,827,20286147ac7a7a7d23ad71015244361f53dd50c1,S,F10-1,M-billing-asymmetry,no,C-s3-2-bullet-002-a,,INHERIT:C-s3-2-bullet-002-a (via M-billing-asymmetry),,"Block (no model inference, no inference charge)"
C-s9-mermaid-009,s9,mermaid,9,827,5c1409d98b1df4f87611a84a6d28d88ebaaaeb7b,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,DURING — Execution Control
C-s9-mermaid-010,s9,mermaid,10,827,05440065caf2ad4548daa48104494091273747fd,S,F6-6,M-latency-hop3,no,C-s6-1-trow-003,,INHERIT:C-s6-1-trow-003 (via M-latency-hop3),,Hop #3: Model Inference (Bedrock Runtime) ~500ms–30s
C-s9-mermaid-011-a,s9,mermaid,11,827,5fd710eb6f3c67584d43dcb13b4474b751fded81,S,F6-3,M-latency-hop4,no,C-s6-1-trow-004,,OVERRIDE:C-s9-mermaid-011-a,split-part a of C-s9-mermaid-011,Hop #4 Cedar tool authorization costs ~5-50ms  [split of: Hop #4: Cedar Tool Auth (AgentCore Policy) ~5–50ms · default-deny · fail-secure]
C-s9-mermaid-011-b,s9,mermaid,11,827,5fd710eb6f3c67584d43dcb13b4474b751fded81,E,F4-4,M-default-deny-permit-gotcha,no,C-s3-1-quote-001,,OVERRIDE:C-s9-mermaid-011-b,split-part b of C-s9-mermaid-011,Cedar authorization is default-deny  [split of: Hop #4: Cedar Tool Auth (AgentCore Policy) ~5–50ms · default-deny · fail-secure]
C-s9-mermaid-011-c,s9,mermaid,11,827,5fd710eb6f3c67584d43dcb13b4474b751fded81,X,,M-fail-secure-timeout-deny,no,C-s3-1-bullet-014-a,"'fail-secure' as a blanket property of Hop #4. The evaluable half is tested (F4-4 default-deny, F5-4a unevaluable policy, F5-4b guardrail evaluation impossible); the TIMEOUT half is not inducible — see C-s3-1-bullet-014-a. A label asserting the blanket property inherits the same exclusion: proxies covering three failure modes do not establish a universal, and a diagram label that reads as a guarantee should not be scored as one. Remedy: the same as the claim it restates — an AWS-documented timeout guarantee, or a fault-injection surface. Until then v1.3 should narrow the label to the modes actually measured.",SPLIT_X:C-s9-mermaid-011-c,split-part c of C-s9-mermaid-011,Cedar authorization is fail-secure  [split of: Hop #4: Cedar Tool Auth (AgentCore Policy) ~5–50ms · default-deny · fail-secure]
C-s9-mermaid-012-a,s9,mermaid,12,827,aa0a22a236a5b3b71a11ca36a34221fb2015314c,S,F6-4,M-latency-hop5,no,C-s6-1-trow-005,,OVERRIDE:C-s9-mermaid-012-a,split-part a of C-s9-mermaid-012,Hop #5 tool guardrails cost ~50-200ms per call  [split of: Hop #5: Tool Guardrails × N calls (Gateway Policy: permit/forbid + suppressOutput) ~50–200ms per call]
C-s9-mermaid-012-b,s9,mermaid,12,827,aa0a22a236a5b3b71a11ca36a34221fb2015314c,C,F1-17,,,,,OVERRIDE:C-s9-mermaid-012-b,split-part b of C-s9-mermaid-012,Hop #5 supports permit/forbid and suppressOutput effects  [split of: Hop #5: Tool Guardrails × N calls (Gateway Policy: permit/forbid + suppressOutput) ~50–200ms per call]
C-s9-mermaid-012-c,s9,mermaid,12,827,aa0a22a236a5b3b71a11ca36a34221fb2015314c,S,F6-8,,,,,OVERRIDE:C-s9-mermaid-012-c,split-part c of C-s9-mermaid-012,Hop #5 evaluation repeats for each of N tool calls  [split of: Hop #5: Tool Guardrails × N calls (Gateway Policy: permit/forbid + suppressOutput) ~50–200ms per call]
C-s9-mermaid-013,s9,mermaid,13,827,7c7b1c73d3399d1a9d723c44a8327f393e34823a,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,Observability: Traces / Spans / Metrics → CloudWatch
C-s9-mermaid-014,s9,mermaid,14,827,b871916621c54f19296609a4e7ec64ed53636884,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,DENY
C-s9-mermaid-015,s9,mermaid,15,827,d72a7cad18fb61442d7f3e0c5a3ba0d6ea33069f,E,F4-1 F1-3,M-default-deny-permit-gotcha,no,C-s3-1-quote-001,,INHERIT:C-s3-1-quote-001 (via M-default-deny-permit-gotcha),,no matching permit
C-s9-mermaid-016,s9,mermaid,16,827,b0f4f28692f1f7b87728850cacaa0fd1dbcc1ec7,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,traces
C-s9-mermaid-017,s9,mermaid,17,827,5e0e15b198957ff8278539742cc4a83c449d3fb6,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,AFTER — Output Safety + Continuous Improvement
C-s9-mermaid-018,s9,mermaid,18,827,01021cad75a6631eff6497eb96ea3df75b32a204,S,F6-5,M-latency-hop6,no,C-s6-1-trow-006,,INHERIT:C-s6-1-trow-006 (via M-latency-hop6),,Hop #6: Output Guardrail (Bedrock Guardrails) ~100–500ms
C-s9-mermaid-019,s9,mermaid,19,827,25a37ca8bf3ece6df210a613ae93b1e5fba703a8,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,Response to User
C-s9-mermaid-020,s9,mermaid,20,827,f4757c116e7be2e2d7e6a6151b81920401dfccab,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,AgentCore Evaluations (Online sampling / Batch jobs / On-demand spans)
C-s9-mermaid-021,s9,mermaid,21,827,298784a170254817a401498ab44ffb4e042fbe47,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,AgentCore Optimization · Recommendations (analyze traces) · Batch Evaluation via Evaluations (offline validation) · A/B Testing (live traffic via Gateway)
C-s9-mermaid-022,s9,mermaid,22,827,577f0c566e3ce7dd47a294b29d093b9625b5334f,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,"Configuration Bundles (versioned, immutable) → updated system prompts → updated tool descriptions → adjusted guardrail thresholds → updated Cedar policies"
C-s9-mermaid-023,s9,mermaid,23,827,dd9eab2d5b45182a9c2493590e1a5900a847caab,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,Block / Mask
C-s9-mermaid-024,s9,mermaid,24,827,da7cb90783a6e64722817f884c36d2bc6dadf4b0,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,spans feed evaluation
C-s9-mermaid-025,s9,mermaid,25,827,0f1eca4619c8a2151d25d6778bf80fc6077c1e72,D,,,,,Reference-architecture diagram labels restate claims made in prose elsewhere. Testable content is merged into the canonical claim via MERGE_GROUPS; the remaining labels are structural.,ANCHOR:s9,,CLOSED LOOP: deploy updated config
C-s10-thead-001,s10,thead,1,872,7c47e2972e092d3778cbbde222ce73f17ebbc960,D,,,,,"Table header row — column labels, not a proposition. The claims live in the body rows.",TYPE:*/thead,cells=2,**Topic** || **URL**
C-s10-trow-001,s10,trow,1,874,026110e1944f76292c2983a1b980cdab4cdc413f,O,F0-1,,,,,ANCHOR:s10,cells=2,How Bedrock Guardrails Works || <https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-how.html>
C-s10-trow-002,s10,trow,2,875,fe3dbc669517992dc3da62393da04697f0fc131a,O,F0-1,,,,,ANCHOR:s10,cells=2,Guardrails in AgentCore Policy || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/policy-guardrails-in-policies.html>
C-s10-trow-003,s10,trow,3,876,42fe9234c5ff5e5ae756c3edb2d92b8a4274335f,O,F0-1,,,,,ANCHOR:s10,cells=2,Getting Started with Gateway Guardrails || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/policy-guardrails-getting-started.html>
C-s10-trow-004,s10,trow,4,877,b88f534252ce84a65038b77e2a54f3febe822144,O,F0-1,,,,,ANCHOR:s10,cells=2,Policy in AgentCore || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/policy.html>
C-s10-trow-005,s10,trow,5,878,00ded84a9603be1e777d829c776de26acca9c46d,O,F0-1,,,,,ANCHOR:s10,cells=2,Understanding Cedar Policies || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/policy-understanding-cedar.html>
C-s10-trow-006,s10,trow,6,879,0faa5ec867bff31f87c71e7bd63dc9f1e9611ea8,O,F0-1,,,,,ANCHOR:s10,cells=2,Policy Conditions (when guardrails) || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/policy-conditions.html>
C-s10-trow-007,s10,trow,7,880,62bb3037ed9b9226c64710afe3481f2559129637,O,F0-1,,,,,ANCHOR:s10,cells=2,Testing Policies (LOG_ONLY workflow) || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/policy-test-a-policy.html>
C-s10-trow-008,s10,trow,8,881,dc4b46bc83e7b7829581c8f9c9a6f0012a7fd2f5,O,F0-1,,,,,ANCHOR:s10,cells=2,ApplyGuardrail API || <https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-use-independent-api.html>
C-s10-trow-009,s10,trow,9,882,25ee8441d1706d584f768b90f3c05bb8d878d061,O,F0-1,,,,,ANCHOR:s10,cells=2,Guardrails Streaming Modes || <https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-streaming.html>
C-s10-trow-010,s10,trow,10,883,fcd7027ea35adcb2dcbfbf8ca06509bf29e817a5,O,F0-1,,,,,ANCHOR:s10,cells=2,Guardrails Tiers || <https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-tiers.html>
C-s10-trow-011,s10,trow,11,884,e1bcfbbdb31f49df7fd1fdf398de14bc01bfe233,O,F0-1,,,,,ANCHOR:s10,cells=2,Guardrails Supported Languages || <https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-supported-languages.html>
C-s10-trow-012,s10,trow,12,885,c58db7011002c6322f1118d84d909045f1757195,O,F0-1,,,,,ANCHOR:s10,cells=2,Guardrails Input Tagging || <https://docs.aws.amazon.com/bedrock/latest/userguide/guardrails-tagging.html>
C-s10-trow-013,s10,trow,13,886,65e7ae034904f07873af3af7dd1f6613301b3775,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore Observability || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/observability.html>
C-s10-trow-014,s10,trow,14,887,1aa7953398ce36ca83ff62806d8006d00bd9cef8,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore Gateway Metrics || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/observability-gateway-metrics.html>
C-s10-trow-015,s10,trow,15,888,90b381c225f49bd87af11b9afa80252a96aad1c6,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore Policy Metrics || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/observability-policy-metrics.html>
C-s10-trow-016,s10,trow,16,889,08ba9e2a12d2c781d499152f3788f18623415316,O,F0-1,,,,,ANCHOR:s10,cells=2,Monitor Bedrock Guardrails with CloudWatch || <https://docs.aws.amazon.com/bedrock/latest/userguide/monitoring-guardrails-cw-metrics.html>
C-s10-trow-017,s10,trow,17,890,985eddaaa2896d4cc2a59d1f6203e5671f4593f8,O,F0-1,,,,,ANCHOR:s10,cells=2,Monitor Bedrock Runtime Metrics || <https://docs.aws.amazon.com/bedrock/latest/userguide/monitoring-runtime-metrics.html>
C-s10-trow-018,s10,trow,18,891,65eb404ab6f9091f6f28640a8b72183a617d4b0e,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore Evaluations || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/evaluations.html>
C-s10-trow-019,s10,trow,19,892,02ed494f89baa6db24b64846d44073ff595ad78c,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore Optimization || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/optimization.html>
C-s10-trow-020,s10,trow,20,893,a3e7e73e13e0532d142f75e7918df3374a27468f,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore A/B Testing || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/ab-testing.html>
C-s10-trow-021,s10,trow,21,894,8eb171949e3dd946c62bd87915188735316dc312,O,F0-1,,,,,ANCHOR:s10,cells=2,Well-Architected Agentic AI Lens || <https://docs.aws.amazon.com/wellarchitected/latest/agentic-ai-lens/agentic-ai-lens.html>
C-s10-trow-022,s10,trow,22,895,cf86e10dc557993cbce7129f7dad80fdf4c3331b,O,F0-1,,,,,ANCHOR:s10,cells=2,Input Validation Best Practices || <https://docs.aws.amazon.com/prescriptive-guidance/latest/agentic-ai-security/best-practices-input-validation.html>
C-s10-trow-023,s10,trow,23,896,5d6ef175d091a23245398259206fc7ee0acb38dd,O,F0-1,,,,,ANCHOR:s10,cells=2,AgentCore Memory Best Practices (Memory security; not guardrails-specific) || <https://docs.aws.amazon.com/bedrock-agentcore/latest/devguide/best-practices.html>
C-s10-trow-024,s10,trow,24,897,f0a84ec9e289d9cc2d27225592cd56bdcb8bdc02,O,F0-1,,,,,ANCHOR:s10,cells=2,Diagnose InvocationLatency with OTPS || <https://docs.aws.amazon.com/bedrock/latest/userguide/monitoring-runtime-otps.html>
C-appA-thead-001,appA,thead,1,903,dca1399e1177632a228b56ad12e2217875929598,D,,,,,"Table header row — column labels, not a proposition. The claims live in the body rows.",TYPE:*/thead,cells=5,**Content Risk** || **Gateway (Hop#1)** || **Input Guard (Hop#2)** || **Tool I/O (Hop#5)** || **Output Guard (Hop#6)**
C-appA-trow-001,appA,trow,1,905,775afa10ab0e7b67de90aedde63d601272a66064,S,F3-8 F5-5,M-prompt-attack-input-tagging,no,C-s3-2-bullet-008-a,,OVERRIDE:C-appA-trow-001,cells=5,**Prompt Injection/Attack** || ✅ HIGH || Optional (deduplicate; requires input tagging) || ✅ for external/untrusted tool responses (indirect injection vector) || ❌
C-appA-trow-002,appA,trow,2,906,4409ee69ff19f4e1a723bc417682432f99e5fe2e,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,**Violent Content** || ✅ MEDIUM || ✅ LOW || ❌ || ✅ MEDIUM
C-appA-trow-003,appA,trow,3,907,3bac76c19bfa22dba90749d9c2db20df6d1ad953,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,**Sexual Content** || ✅ MEDIUM || ✅ LOW || ❌ || ✅ MEDIUM
C-appA-trow-004,appA,trow,4,908,02d99cadf1a0fdce277bce469bf9e4375eaf444f,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,**Hate Speech** || ✅ MEDIUM || ✅ LOW || ❌ || ✅ MEDIUM
C-appA-trow-005,appA,trow,5,909,2df87f7cd1ede5d77d4fd0cd6c6d515b256410ea,C,F1-28 F3-4,M-pii-not-in-tool-use,no,C-s4-2-numitem-004,,OVERRIDE:C-appA-trow-005,cells=5,**PII/Sensitive Info** || ❌ || ✅ (detect) || ✅ (redact; note tool_use parameters are not scanned) || ✅ (redact)
C-appA-trow-006,appA,trow,6,910,2a1f79357d0758763957c7be59f3912db67760fb,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,**Denied Topics** || ❌ || ✅ || ❌ || ✅
C-appA-trow-007,appA,trow,7,911,5c576cbc693a5eae9df914fc276f363313c9b977,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,**Word Blocklist** || ❌ || ✅ || ❌ || ✅
C-appA-trow-008,appA,trow,8,912,e1b90e22161108172b207d4193da979a2057ec11,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,"**Hallucination** || ❌ || ❌ || ❌ || ✅ (Contextual Grounding / Automated Reasoning, detect-only)"
C-appA-trow-009,appA,trow,9,913,4fd0a481f12394f7f08919e7e732e3047272db07,N,,,,,Decision-matrix recommendation per content risk. The capability behind each cell is tested by F1/F3/F8; the recommendation itself is a value judgement.,TYPE:appA/trow,cells=5,**Tool Authorization** || ❌ || ❌ || ✅ (Cedar) || ❌
C-appB-thead-001,appB,thead,1,917,78439fe2209f405ec7030cf56d601fa1e192bb0c,D,,,,,"Table header row — column labels, not a proposition. The claims live in the body rows.",TYPE:*/thead,cells=3,**Technique** || **Description** || **Latency Reduction**
C-appB-trow-001,appB,trow,1,919,ed5ceaa27b5cc2a9ce97f88603b26e205c74069f,S,F6-2,M-parallel-input-evaluation,no,C-s3-2-bullet-014,,OVERRIDE:C-appB-trow-001,cells=3,**Parallel policy evaluation** || Bedrock evaluates all input policies in parallel (built-in) || Significant vs. sequential
C-appB-trow-002,appB,trow,2,920,88ed7189c2e8b9d07e929e144655e8cd95fb889a,S,F6-9 F10-1,M-billing-asymmetry,no,C-s3-2-bullet-002-a,,OVERRIDE:C-appB-trow-002,cells=3,**Early blocking at Gateway** || Block at Hop#1 to skip Hops #2–6 entirely || Up to 100% of downstream hops (and avoids model-inference charges)
C-appB-trow-003,appB,trow,3,921,b13bf4ac400fcad2ebe29aa20b2108900ce04a3f,C,F1-20,,,,,OVERRIDE:C-appB-trow-003,cells=3,**Content block batching** || Batch multiple content blocks in a single ApplyGuardrail call || Fewer round trips (AWS publishes no specific figures; InvokeGuardrailChecks caps at 10 content blocks/message)
C-appB-trow-004,appB,trow,4,922,2122108048ec4e5983dee68e0b99680c31d3e56c,S,F6-9,,,,,TYPE:appB/trow,cells=3,**Selective application** || Only apply guardrails to content that needs evaluation; input tagging scopes evaluation to user content || Proportional to skip rate
C-appB-trow-005,appB,trow,5,923,893b6cb7b0c0bb841c190e2e5a9f4daca8796482,S,F6-9,,,,,TYPE:appB/trow,cells=3,**Deduplicate across layers** || Remove same policy from multiple hops (verify no coverage gap first) || Removes redundant evaluation time
C-appB-trow-006,appB,trow,6,924,935bcc6b71a1a1978d688369c105df1e49ef4b48,S,F6-9,,,,,TYPE:appB/trow,cells=3,**Latency-optimized inference** || Use Bedrock latency-optimized inference for model calls || Reduces Hop#3 time
C-appB-trow-007,appB,trow,7,925,8d96e0e2583019a744db364bb9ab5f083024ad66,C,F1-12,M-async-streaming-leak,no,C-s5-1-numitem-001,,OVERRIDE:C-appB-trow-007,cells=3,"**Asynchronous streaming mode** || Official ASYNCHRONOUS streamProcessingMode: chunks stream immediately, scanning in background || Removes buffering delay (trade-off: leakage window before blocking; no PII masking in async mode)"
C-appB-quote-001,appB,quote,1,927,619b61b4fe1535f4775745fd849d797e420d1005,S,F2-2 F2-3 F2-4,M-guardrails-nondeterministic,no,C-s3-1-bullet-013,,INHERIT:C-s3-1-bullet-013 (via M-guardrails-nondeterministic),,"Removed from this list in v1.2: ""intelligent caching"" as a general technique — guardrails are non-deterministic and auto-updated by AWS; see Section 3.3 BP#1 for the narrow conditions under which caching is defensible."
C-appC-numitem-001,appC,numitem,1,933,f1206c2cc2a950b8677f3aa7c17a90c663a12973,O,F7-3,M-guardrails-namespace,no,C-bedrock-guardrails-metrics-prose-001,,INHERIT:C-bedrock-guardrails-metrics-prose-001 (via M-guardrails-namespace),,Guardrails CloudWatch namespace corrected to `AWS/Bedrock/Guardrails` throughout (was: `AWS/Bedrock`).
C-appC-numitem-002,appC,numitem,2,934,eadd61f59c200903e1a49c431eae8b1ed2880a02,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,Default policy thresholds clarified: applied only via the natural-language authoring service; hand-written Cedar requires explicit thresholds.
C-appC-numitem-003,appC,numitem,3,935,4a72396ff3bb02197b70a0f3dccad7c8d56896a5,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,"AgentCore Optimization ""(Preview)"" label removed — the service is GA (Accelerator v2.9 service table)."
C-appC-numitem-004,appC,numitem,4,936,2025ca2859de0926d27dd562f74b48e49d425351,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,Optimization capabilities corrected to Recommendations / Configuration Bundles / A/B Testing; Batch Evaluation reassigned to AgentCore Evaluations.
C-appC-numitem-005,appC,numitem,5,937,1120b61ab28c2333d648681577839084064e7257,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,Parallel-evaluation claims scoped to what AWS documents (input evaluation only); removed for Gateway policy.
C-appC-numitem-006,appC,numitem,6,938,c5bc9d24789e1863cc06672910a98ea46101ac24,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,"best-practices.html reference relabeled — that page covers AgentCore Memory, not guardrails."
C-appC-numitem-007,appC,numitem,7,939,c79b6e8a457daa14621c868cabe964b8fe3231b7,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,"Unofficial ""190x"" / ""80–90%"" figures removed from Appendix B (already removed from §3.3 in v1.1)."
C-appC-numitem-008,appC,numitem,8,940,1cc4847a6242bf5849e1c1aa306c55a34a04bbb9,D,,,,,"Change log v1.1 -> v1.2: statements about the document's own edit history. Self-referential and verifiable only by diffing v1.1 against v1.2, which is a provenance check rather than a claim about AWS.",ANCHOR:appC,,§6.4 alert condition corrected from FirstByteLatency to Latency.
